id,digit
7646,3
7647,1
7648,7
7649,3
7650,0
7651,2
7652,4
7653,3
7654,0
7655,3
7656,2
7657,0
7658,5
7659,7
7660,7
7661,3
7662,7
7663,1
7664,2
7665,9
7666,3
7667,1
7668,3
7669,2
7670,1
7671,7
7672,8
7673,1
7674,1
7675,8
7676,1
7677,8
7678,3
7679,7
7680,5
7681,7
7682,3
7683,8
7684,5
7685,1
7686,0
7687,5
7688,7
7689,1
7690,1
7691,1
7692,8
7693,0
7694,3
7695,8
7696,9
7697,0
7698,8
7699,0
7700,4
7701,1
7702,1
7703,4
7704,0
7705,7
7706,1
7707,7
7708,1
7709,4
7710,1
7711,1
7712,9
7713,4
7714,8
7715,1
7716,5
7717,5
7718,1
7719,2
7720,5
7721,5
7722,9
7723,4
7724,7
7725,8
7726,5
7727,7
7728,6
7729,1
7730,7
7731,8
7732,1
7733,0
7734,1
7735,3
7736,0
7737,1
7738,3
7739,3
7740,0
7741,1
7742,1
7743,0
7744,3
7745,9
7746,5
7747,9
7748,4
7749,7
7750,9
7751,7
7752,2
7753,0
7754,7
7755,1
7756,0
7757,0
7758,0
7759,6
7760,4
7761,1
7762,5
7763,1
7764,1
7765,8
7766,8
7767,6
7768,1
7769,0
7770,1
7771,8
7772,2
7773,9
7774,6
7775,0
7776,8
7777,6
7778,3
7779,7
7780,5
7781,2
7782,7
7783,5
7784,0
7785,3
7786,8
7787,6
7788,8
7789,2
7790,2
7791,6
7792,7
7793,3
7794,2
7795,7
7796,2
7797,4
7798,7
7799,6
7800,4
7801,8
7802,7
7803,2
7804,7
7805,1
7806,4
7807,9
7808,6
7809,1
7810,8
7811,2
7812,8
7813,3
7814,4
7815,0
7816,7
7817,8
7818,2
7819,6
7820,1
7821,1
7822,8
7823,7
7824,1
7825,3
7826,1
7827,3
7828,9
7829,8
7830,2
7831,7
7832,5
7833,3
7834,3
7835,8
7836,6
7837,2
7838,0
7839,1
7840,5
7841,1
7842,5
7843,2
7844,1
7845,8
7846,8
7847,8
7848,4
7849,3
7850,4
7851,1
7852,8
7853,1
7854,1
7855,7
7856,6
7857,8
7858,8
7859,0
7860,9
7861,2
7862,2
7863,1
7864,1
7865,5
7866,1
7867,2
7868,7
7869,8
7870,1
7871,3
7872,2
7873,1
7874,8
7875,4
7876,6
7877,2
7878,3
7879,4
7880,1
7881,2
7882,1
7883,3
7884,6
7885,9
7886,1
7887,8
7888,1
7889,3
7890,8
7891,5
7892,1
7893,4
7894,5
7895,1
7896,0
7897,0
7898,1
7899,4
7900,4
7901,4
7902,0
7903,1
7904,3
7905,1
7906,5
7907,3
7908,8
7909,1
7910,1
7911,2
7912,4
7913,4
7914,1
7915,9
7916,4
7917,1
7918,7
7919,5
7920,8
7921,1
7922,8
7923,0
7924,9
7925,1
7926,1
7927,9
7928,8
7929,0
7930,2
7931,8
7932,1
7933,0
7934,3
7935,0
7936,2
7937,1
7938,1
7939,5
7940,5
7941,3
7942,5
7943,3
7944,1
7945,3
7946,1
7947,2
7948,1
7949,1
7950,2
7951,0
7952,2
7953,5
7954,1
7955,1
7956,5
7957,0
7958,8
7959,3
7960,1
7961,6
7962,2
7963,7
7964,1
7965,4
7966,4
7967,2
7968,2
7969,2
7970,8
7971,3
7972,7
7973,7
7974,5
7975,6
7976,3
7977,1
7978,0
7979,4
7980,7
7981,5
7982,7
7983,1
7984,4
7985,0
7986,1
7987,8
7988,4
7989,4
7990,7
7991,4
7992,2
7993,1
7994,5
7995,1
7996,9
7997,5
7998,3
7999,3
8000,3
8001,1
8002,4
8003,1
8004,7
8005,3
8006,8
8007,9
8008,2
8009,0
8010,1
8011,4
8012,3
8013,1
8014,9
8015,5
8016,0
8017,1
8018,1
8019,5
8020,9
8021,1
8022,1
8023,1
8024,8
8025,1
8026,7
8027,1
8028,6
8029,7
8030,5
8031,9
8032,5
8033,2
8034,2
8035,9
8036,8
8037,1
8038,4
8039,1
8040,1
8041,7
8042,5
8043,7
8044,1
8045,2
8046,7
8047,6
8048,9
8049,4
8050,2
8051,7
8052,1
8053,6
8054,0
8055,2
8056,8
8057,4
8058,0
8059,5
8060,0
8061,5
8062,5
8063,3
8064,5
8065,7
8066,3
8067,0
8068,1
8069,3
8070,8
8071,8
8072,9
8073,5
8074,5
8075,6
8076,9
8077,6
8078,1
8079,0
8080,0
8081,4
8082,1
8083,0
8084,1
8085,3
8086,8
8087,1
8088,1
8089,0
8090,2
8091,2
8092,8
8093,7
8094,5
8095,4
8096,4
8097,3
8098,8
8099,7
8100,6
8101,8
8102,8
8103,8
8104,7
8105,9
8106,7
8107,1
8108,0
8109,0
8110,8
8111,1
8112,1
8113,7
8114,5
8115,3
8116,6
8117,2
8118,8
8119,1
8120,6
8121,6
8122,8
8123,2
8124,8
8125,1
8126,8
8127,1
8128,8
8129,1
8130,5
8131,4
8132,7
8133,1
8134,2
8135,7
8136,2
8137,7
8138,6
8139,3
8140,9
8141,0
8142,1
8143,2
8144,0
8145,7
8146,8
8147,0
8148,7
8149,0
8150,0
8151,0
8152,1
8153,7
8154,3
8155,4
8156,1
8157,5
8158,0
8159,1
8160,1
8161,1
8162,8
8163,7
8164,1
8165,1
8166,2
8167,8
8168,4
8169,6
8170,4
8171,8
8172,0
8173,9
8174,1
8175,4
8176,2
8177,4
8178,1
8179,6
8180,7
8181,4
8182,2
8183,5
8184,6
8185,1
8186,0
8187,8
8188,1
8189,1
8190,1
8191,7
8192,6
8193,3
8194,2
8195,5
8196,2
8197,3
8198,1
8199,1
8200,3
8201,7
8202,2
8203,2
8204,7
8205,6
8206,3
8207,4
8208,5
8209,5
8210,5
8211,4
8212,9
8213,5
8214,1
8215,1
8216,3
8217,3
8218,1
8219,5
8220,7
8221,8
8222,8
8223,4
8224,2
8225,5
8226,1
8227,3
8228,1
8229,8
8230,3
8231,1
8232,0
8233,8
8234,5
8235,2
8236,8
8237,1
8238,2
8239,5
8240,1
8241,2
8242,4
8243,3
8244,5
8245,5
8246,5
8247,4
8248,4
8249,4
8250,7
8251,1
8252,8
8253,1
8254,1
8255,3
8256,7
8257,5
8258,7
8259,6
8260,8
8261,2
8262,1
8263,1
8264,8
8265,7
8266,1
8267,3
8268,9
8269,4
8270,7
8271,5
8272,4
8273,9
8274,6
8275,9
8276,1
8277,5
8278,2
8279,7
8280,1
8281,8
8282,2
8283,2
8284,2
8285,6
8286,3
8287,8
8288,4
8289,6
8290,0
8291,4
8292,5
8293,7
8294,6
8295,3
8296,4
8297,2
8298,7
8299,3
8300,5
8301,9
8302,3
8303,7
8304,1
8305,3
8306,5
8307,8
8308,3
8309,2
8310,2
8311,9
8312,5
8313,5
8314,1
8315,1
8316,7
8317,1
8318,4
8319,0
8320,1
8321,4
8322,6
8323,7
8324,7
8325,1
8326,2
8327,9
8328,1
8329,5
8330,7
8331,1
8332,1
8333,1
8334,1
8335,1
8336,7
8337,7
8338,7
8339,9
8340,0
8341,4
8342,1
8343,3
8344,7
8345,1
8346,8
8347,1
8348,2
8349,6
8350,7
8351,5
8352,8
8353,4
8354,1
8355,6
8356,2
8357,0
8358,4
8359,8
8360,5
8361,0
8362,4
8363,7
8364,1
8365,3
8366,1
8367,5
8368,4
8369,1
8370,4
8371,9
8372,5
8373,8
8374,1
8375,0
8376,3
8377,1
8378,5
8379,1
8380,2
8381,9
8382,3
8383,4
8384,2
8385,1
8386,8
8387,6
8388,8
8389,8
8390,1
8391,9
8392,7
8393,1
8394,4
8395,2
8396,1
8397,1
8398,0
8399,5
8400,9
8401,9
8402,1
8403,8
8404,1
8405,1
8406,2
8407,0
8408,9
8409,5
8410,1
8411,6
8412,4
8413,8
8414,8
8415,3
8416,1
8417,6
8418,8
8419,2
8420,5
8421,4
8422,3
8423,2
8424,2
8425,9
8426,1
8427,3
8428,1
8429,4
8430,2
8431,8
8432,8
8433,1
8434,9
8435,1
8436,1
8437,8
8438,1
8439,5
8440,2
8441,1
8442,9
8443,4
8444,1
8445,8
8446,6
8447,9
8448,2
8449,8
8450,5
8451,7
8452,7
8453,4
8454,7
8455,8
8456,7
8457,1
8458,3
8459,3
8460,3
8461,1
8462,5
8463,1
8464,7
8465,4
8466,4
8467,7
8468,1
8469,0
8470,0
8471,7
8472,7
8473,2
8474,1
8475,1
8476,4
8477,5
8478,1
8479,0
8480,0
8481,7
8482,3
8483,8
8484,1
8485,5
8486,1
8487,3
8488,3
8489,1
8490,4
8491,4
8492,1
8493,8
8494,1
8495,1
8496,7
8497,0
8498,2
8499,6
8500,6
8501,5
8502,9
8503,2
8504,7
8505,3
8506,1
8507,1
8508,8
8509,1
8510,1
8511,0
8512,9
8513,7
8514,7
8515,1
8516,5
8517,1
8518,1
8519,1
8520,2
8521,1
8522,1
8523,2
8524,7
8525,4
8526,0
8527,3
8528,8
8529,8
8530,9
8531,1
8532,4
8533,1
8534,1
8535,0
8536,4
8537,5
8538,7
8539,9
8540,8
8541,1
8542,4
8543,3
8544,1
8545,0
8546,1
8547,7
8548,8
8549,9
8550,1
8551,5
8552,1
8553,5
8554,1
8555,1
8556,4
8557,1
8558,6
8559,8
8560,9
8561,1
8562,3
8563,2
8564,2
8565,3
8566,7
8567,6
8568,8
8569,8
8570,8
8571,7
8572,1
8573,1
8574,7
8575,7
8576,5
8577,3
8578,0
8579,1
8580,8
8581,9
8582,1
8583,0
8584,6
8585,7
8586,9
8587,8
8588,9
8589,2
8590,4
8591,8
8592,3
8593,5
8594,2
8595,5
8596,4
8597,2
8598,5
8599,1
8600,9
8601,8
8602,1
8603,1
8604,4
8605,6
8606,1
8607,5
8608,8
8609,7
8610,6
8611,9
8612,5
8613,7
8614,5
8615,1
8616,7
8617,1
8618,8
8619,9
8620,4
8621,1
8622,1
8623,4
8624,7
8625,3
8626,0
8627,1
8628,5
8629,4
8630,1
8631,0
8632,0
8633,5
8634,8
8635,2
8636,1
8637,3
8638,1
8639,1
8640,8
8641,9
8642,6
8643,6
8644,8
8645,7
8646,0
8647,3
8648,8
8649,9
8650,5
8651,1
8652,0
8653,1
8654,3
8655,0
8656,7
8657,1
8658,0
8659,1
8660,5
8661,7
8662,6
8663,1
8664,8
8665,4
8666,0
8667,1
8668,6
8669,0
8670,7
8671,0
8672,5
8673,8
8674,8
8675,9
8676,1
8677,2
8678,1
8679,8
8680,2
8681,2
8682,8
8683,1
8684,1
8685,5
8686,7
8687,1
8688,0
8689,1
8690,1
8691,8
8692,7
8693,0
8694,1
8695,0
8696,0
8697,6
8698,1
8699,1
8700,1
8701,1
8702,4
8703,1
8704,8
8705,7
8706,8
8707,4
8708,1
8709,5
8710,1
8711,4
8712,7
8713,1
8714,4
8715,7
8716,9
8717,4
8718,1
8719,0
8720,7
8721,3
8722,9
8723,0
8724,3
8725,9
8726,8
8727,8
8728,1
8729,2
8730,0
8731,1
8732,4
8733,7
8734,8
8735,2
8736,1
8737,8
8738,1
8739,7
8740,0
8741,1
8742,9
8743,0
8744,1
8745,5
8746,2
8747,8
8748,3
8749,6
8750,3
8751,9
8752,8
8753,6
8754,8
8755,4
8756,8
8757,2
8758,6
8759,3
8760,1
8761,0
8762,8
8763,8
8764,3
8765,1
8766,5
8767,5
8768,0
8769,2
8770,4
8771,6
8772,5
8773,1
8774,7
8775,1
8776,1
8777,2
8778,3
8779,2
8780,4
8781,0
8782,6
8783,9
8784,0
8785,0
8786,1
8787,1
8788,1
8789,1
8790,5
8791,5
8792,5
8793,5
8794,1
8795,3
8796,1
8797,3
8798,5
8799,8
8800,9
8801,5
8802,4
8803,8
8804,5
8805,1
8806,8
8807,9
8808,6
8809,3
8810,7
8811,4
8812,1
8813,5
8814,7
8815,1
8816,5
8817,1
8818,0
8819,2
8820,0
8821,3
8822,9
8823,6
8824,1
8825,2
8826,1
8827,1
8828,1
8829,2
8830,3
8831,5
8832,3
8833,8
8834,5
8835,6
8836,9
8837,1
8838,6
8839,6
8840,1
8841,8
8842,5
8843,7
8844,1
8845,1
8846,7
8847,1
8848,7
8849,3
8850,5
8851,2
8852,8
8853,3
8854,0
8855,3
8856,6
8857,6
8858,8
8859,7
8860,1
8861,2
8862,6
8863,3
8864,1
8865,0
8866,1
8867,8
8868,1
8869,1
8870,1
8871,0
8872,0
8873,8
8874,7
8875,1
8876,5
8877,1
8878,1
8879,6
8880,1
8881,0
8882,1
8883,7
8884,1
8885,1
8886,4
8887,8
8888,5
8889,4
8890,5
8891,1
8892,1
8893,1
8894,9
8895,3
8896,7
8897,0
8898,1
8899,5
8900,6
8901,0
8902,6
8903,4
8904,9
8905,8
8906,8
8907,2
8908,1
8909,7
8910,4
8911,8
8912,7
8913,0
8914,1
8915,6
8916,1
8917,7
8918,0
8919,9
8920,1
8921,6
8922,2
8923,1
8924,1
8925,1
8926,1
8927,3
8928,7
8929,5
8930,2
8931,1
8932,2
8933,8
8934,4
8935,7
8936,8
8937,0
8938,5
8939,8
8940,2
8941,7
8942,1
8943,4
8944,1
8945,4
8946,1
8947,1
8948,1
8949,0
8950,1
8951,7
8952,8
8953,4
8954,1
8955,8
8956,4
8957,3
8958,3
8959,5
8960,7
8961,4
8962,1
8963,1
8964,1
8965,2
8966,3
8967,6
8968,2
8969,7
8970,0
8971,6
8972,0
8973,8
8974,8
8975,7
8976,4
8977,1
8978,8
8979,2
8980,5
8981,6
8982,5
8983,0
8984,7
8985,0
8986,4
8987,0
8988,0
8989,1
8990,8
8991,1
8992,1
8993,9
8994,6
8995,0
8996,5
8997,9
8998,1
8999,8
9000,3
9001,1
9002,7
9003,3
9004,5
9005,1
9006,5
9007,1
9008,5
9009,9
9010,5
9011,2
9012,9
9013,0
9014,6
9015,7
9016,5
9017,9
9018,7
9019,0
9020,1
9021,3
9022,1
9023,8
9024,1
9025,4
9026,7
9027,1
9028,1
9029,7
9030,2
9031,8
9032,4
9033,8
9034,1
9035,4
9036,6
9037,9
9038,5
9039,4
9040,9
9041,9
9042,9
9043,2
9044,0
9045,7
9046,8
9047,4
9048,1
9049,1
9050,6
9051,3
9052,0
9053,1
9054,0
9055,1
9056,0
9057,1
9058,2
9059,1
9060,4
9061,2
9062,2
9063,1
9064,7
9065,1
9066,4
9067,0
9068,0
9069,1
9070,1
9071,8
9072,6
9073,4
9074,2
9075,7
9076,3
9077,7
9078,5
9079,0
9080,5
9081,4
9082,7
9083,8
9084,1
9085,1
9086,6
9087,3
9088,1
9089,1
9090,9
9091,4
9092,1
9093,1
9094,0
9095,8
9096,1
9097,6
9098,4
9099,1
9100,3
9101,5
9102,3
9103,9
9104,5
9105,8
9106,5
9107,1
9108,1
9109,0
9110,7
9111,9
9112,2
9113,5
9114,8
9115,1
9116,7
9117,1
9118,5
9119,8
9120,3
9121,5
9122,5
9123,2
9124,9
9125,8
9126,3
9127,7
9128,0
9129,0
9130,1
9131,0
9132,1
9133,7
9134,8
9135,7
9136,1
9137,2
9138,0
9139,5
9140,1
9141,5
9142,3
9143,3
9144,0
9145,1
9146,1
9147,1
9148,6
9149,0
9150,1
9151,4
9152,8
9153,5
9154,2
9155,3
9156,0
9157,3
9158,3
9159,4
9160,6
9161,4
9162,0
9163,1
9164,8
9165,9
9166,4
9167,7
9168,9
9169,1
9170,1
9171,8
9172,9
9173,9
9174,7
9175,8
9176,2
9177,1
9178,4
9179,4
9180,2
9181,1
9182,1
9183,1
9184,7
9185,1
9186,7
9187,1
9188,0
9189,0
9190,1
9191,5
9192,9
9193,1
9194,4
9195,0
9196,1
9197,0
9198,4
9199,8
9200,5
9201,1
9202,5
9203,9
9204,8
9205,5
9206,2
9207,3
9208,1
9209,8
9210,4
9211,4
9212,0
9213,1
9214,9
9215,0
9216,2
9217,1
9218,4
9219,8
9220,8
9221,1
9222,6
9223,7
9224,1
9225,2
9226,2
9227,2
9228,3
9229,8
9230,9
9231,1
9232,2
9233,6
9234,4
9235,5
9236,3
9237,3
9238,3
9239,0
9240,3
9241,2
9242,3
9243,1
9244,1
9245,8
9246,5
9247,9
9248,5
9249,6
9250,9
9251,3
9252,0
9253,6
9254,5
9255,1
9256,0
9257,1
9258,1
9259,8
9260,2
9261,1
9262,1
9263,7
9264,8
9265,7
9266,6
9267,8
9268,3
9269,0
9270,3
9271,6
9272,6
9273,7
9274,4
9275,1
9276,1
9277,8
9278,5
9279,5
9280,9
9281,0
9282,1
9283,1
9284,9
9285,8
9286,9
9287,8
9288,1
9289,8
9290,1
9291,6
9292,7
9293,0
9294,5
9295,0
9296,5
9297,7
9298,7
9299,3
9300,4
9301,3
9302,9
9303,7
9304,3
9305,2
9306,1
9307,1
9308,7
9309,1
9310,1
9311,9
9312,1
9313,3
9314,8
9315,4
9316,7
9317,7
9318,1
9319,9
9320,8
9321,0
9322,5
9323,5
9324,1
9325,8
9326,1
9327,6
9328,4
9329,0
9330,2
9331,1
9332,9
9333,4
9334,1
9335,8
9336,8
9337,3
9338,3
9339,5
9340,8
9341,3
9342,2
9343,4
9344,3
9345,7
9346,5
9347,7
9348,1
9349,4
9350,1
9351,9
9352,8
9353,2
9354,8
9355,0
9356,1
9357,1
9358,1
9359,9
9360,0
9361,3
9362,3
9363,0
9364,0
9365,9
9366,3
9367,2
9368,8
9369,7
9370,1
9371,1
9372,7
9373,1
9374,1
9375,8
9376,1
9377,1
9378,1
9379,2
9380,0
9381,8
9382,1
9383,2
9384,1
9385,1
9386,7
9387,3
9388,2
9389,0
9390,9
9391,4
9392,5
9393,3
9394,7
9395,3
9396,1
9397,3
9398,9
9399,5
9400,9
9401,5
9402,1
9403,2
9404,4
9405,7
9406,5
9407,1
9408,1
9409,3
9410,8
9411,4
9412,2
9413,3
9414,8
9415,2
9416,3
9417,1
9418,6
9419,7
9420,1
9421,1
9422,7
9423,1
9424,4
9425,2
9426,4
9427,8
9428,3
9429,2
9430,8
9431,8
9432,3
9433,1
9434,2
9435,1
9436,3
9437,8
9438,8
9439,1
9440,7
9441,0
9442,4
9443,8
9444,1
9445,0
9446,2
9447,0
9448,8
9449,0
9450,0
9451,9
9452,4
9453,1
9454,1
9455,6
9456,0
9457,5
9458,5
9459,5
9460,7
9461,8
9462,8
9463,1
9464,4
9465,8
9466,7
9467,1
9468,1
9469,0
9470,4
9471,7
9472,9
9473,0
9474,8
9475,0
9476,5
9477,8
9478,0
9479,2
9480,3
9481,1
9482,4
9483,9
9484,1
9485,7
9486,7
9487,4
9488,6
9489,8
9490,7
9491,8
9492,1
9493,8
9494,1
9495,1
9496,3
9497,8
9498,1
9499,4
9500,0
9501,3
9502,6
9503,0
9504,8
9505,6
9506,5
9507,1
9508,0
9509,0
9510,5
9511,3
9512,4
9513,5
9514,1
9515,1
9516,5
9517,0
9518,6
9519,0
9520,8
9521,1
9522,8
9523,1
9524,3
9525,1
9526,6
9527,8
9528,2
9529,1
9530,9
9531,4
9532,7
9533,8
9534,8
9535,3
9536,3
9537,5
9538,7
9539,3
9540,6
9541,5
9542,1
9543,9
9544,5
9545,4
9546,9
9547,5
9548,1
9549,9
9550,9
9551,4
9552,3
9553,5
9554,7
9555,0
9556,7
9557,0
9558,5
9559,2
9560,0
9561,3
9562,1
9563,9
9564,7
9565,6
9566,8
9567,2
9568,1
9569,8
9570,0
9571,1
9572,4
9573,5
9574,8
9575,3
9576,6
9577,4
9578,3
9579,1
9580,3
9581,1
9582,4
9583,6
9584,8
9585,5
9586,5
9587,2
9588,3
9589,0
9590,4
9591,7
9592,2
9593,3
9594,8
9595,8
9596,7
9597,1
9598,1
9599,6
9600,4
9601,1
9602,2
9603,1
9604,3
9605,4
9606,5
9607,2
9608,9
9609,4
9610,4
9611,7
9612,8
9613,1
9614,0
9615,2
9616,2
9617,0
9618,8
9619,9
9620,0
9621,1
9622,1
9623,1
9624,8
9625,1
9626,8
9627,1
9628,0
9629,8
9630,1
9631,8
9632,8
9633,1
9634,4
9635,8
9636,4
9637,1
9638,7
9639,1
9640,9
9641,1
9642,4
9643,8
9644,7
9645,5
9646,1
9647,1
9648,7
9649,8
9650,8
9651,1
9652,1
9653,2
9654,8
9655,6
9656,8
9657,3
9658,6
9659,1
9660,5
9661,5
9662,8
9663,9
9664,8
9665,0
9666,1
9667,2
9668,2
9669,7
9670,8
9671,1
9672,8
9673,5
9674,8
9675,8
9676,8
9677,9
9678,1
9679,8
9680,1
9681,1
9682,7
9683,5
9684,8
9685,6
9686,9
9687,8
9688,7
9689,2
9690,3
9691,1
9692,3
9693,0
9694,0
9695,9
9696,3
9697,6
9698,5
9699,1
9700,1
9701,4
9702,1
9703,7
9704,5
9705,4
9706,8
9707,4
9708,1
9709,6
9710,2
9711,7
9712,4
9713,2
9714,7
9715,2
9716,1
9717,1
9718,1
9719,1
9720,2
9721,5
9722,4
9723,5
9724,8
9725,2
9726,3
9727,4
9728,2
9729,4
9730,3
9731,3
9732,9
9733,3
9734,0
9735,3
9736,8
9737,1
9738,4
9739,1
9740,0
9741,9
9742,8
9743,3
9744,8
9745,4
9746,6
9747,1
9748,0
9749,4
9750,2
9751,0
9752,3
9753,4
9754,1
9755,8
9756,3
9757,7
9758,9
9759,1
9760,2
9761,2
9762,2
9763,7
9764,2
9765,7
9766,1
9767,3
9768,7
9769,0
9770,2
9771,2
9772,3
9773,3
9774,3
9775,3
9776,7
9777,3
9778,7
9779,5
9780,8
9781,7
9782,2
9783,1
9784,3
9785,1
9786,3
9787,1
9788,7
9789,1
9790,3
9791,0
9792,0
9793,6
9794,1
9795,1
9796,4
9797,7
9798,1
9799,4
9800,1
9801,8
9802,5
9803,1
9804,1
9805,1
9806,5
9807,6
9808,8
9809,1
9810,5
9811,1
9812,5
9813,8
9814,9
9815,3
9816,5
9817,2
9818,8
9819,8
9820,4
9821,7
9822,0
9823,8
9824,1
9825,1
9826,1
9827,2
9828,0
9829,7
9830,1
9831,3
9832,4
9833,1
9834,2
9835,0
9836,4
9837,1
9838,5
9839,1
9840,7
9841,5
9842,3
9843,7
9844,3
9845,8
9846,7
9847,8
9848,4
9849,9
9850,5
9851,6
9852,1
9853,0
9854,8
9855,8
9856,0
9857,1
9858,5
9859,1
9860,2
9861,8
9862,1
9863,5
9864,4
9865,7
9866,7
9867,5
9868,4
9869,0
9870,5
9871,2
9872,8
9873,5
9874,4
9875,3
9876,1
9877,4
9878,1
9879,1
9880,8
9881,8
9882,5
9883,1
9884,1
9885,4
9886,9
9887,3
9888,1
9889,4
9890,5
9891,3
9892,2
9893,2
9894,4
9895,3
9896,3
9897,0
9898,8
9899,7
9900,8
9901,2
9902,0
9903,5
9904,7
9905,1
9906,1
9907,1
9908,1
9909,4
9910,5
9911,5
9912,1
9913,4
9914,1
9915,1
9916,4
9917,5
9918,8
9919,3
9920,4
9921,1
9922,8
9923,7
9924,5
9925,4
9926,9
9927,5
9928,1
9929,1
9930,1
9931,4
9932,3
9933,5
9934,6
9935,4
9936,2
9937,9
9938,3
9939,4
9940,7
9941,8
9942,4
9943,1
9944,9
9945,3
9946,4
9947,8
9948,4
9949,3
9950,8
9951,0
9952,1
9953,3
9954,3
9955,3
9956,4
9957,4
9958,4
9959,5
9960,8
9961,8
9962,0
9963,4
9964,0
9965,4
9966,9
9967,1
9968,0
9969,0
9970,0
9971,2
9972,7
9973,1
9974,8
9975,1
9976,6
9977,1
9978,9
9979,6
9980,5
9981,7
9982,5
9983,0
9984,8
9985,6
9986,4
9987,1
9988,5
9989,8
9990,2
9991,3
9992,9
9993,0
9994,9
9995,4
9996,4
9997,8
9998,1
9999,7
10000,2
10001,6
10002,8
10003,8
10004,5
10005,5
10006,1
10007,1
10008,8
10009,0
10010,1
10011,1
10012,1
10013,4
10014,8
10015,6
10016,8
10017,3
10018,4
10019,5
10020,5
10021,1
10022,4
10023,0
10024,1
10025,5
10026,9
10027,7
10028,1
10029,4
10030,5
10031,0
10032,8
10033,7
10034,4
10035,4
10036,5
10037,8
10038,9
10039,6
10040,4
10041,0
10042,5
10043,1
10044,8
10045,3
10046,6
10047,9
10048,9
10049,6
10050,4
10051,1
10052,1
10053,5
10054,3
10055,0
10056,6
10057,8
10058,4
10059,1
10060,3
10061,9
10062,1
10063,2
10064,7
10065,4
10066,1
10067,8
10068,8
10069,2
10070,1
10071,9
10072,1
10073,0
10074,2
10075,7
10076,3
10077,5
10078,1
10079,8
10080,2
10081,1
10082,8
10083,7
10084,1
10085,6
10086,1
10087,9
10088,7
10089,8
10090,1
10091,1
10092,1
10093,8
10094,5
10095,7
10096,1
10097,6
10098,8
10099,7
10100,5
10101,1
10102,5
10103,7
10104,1
10105,1
10106,3
10107,2
10108,0
10109,1
10110,5
10111,3
10112,1
10113,2
10114,5
10115,5
10116,7
10117,0
10118,2
10119,9
10120,1
10121,5
10122,1
10123,7
10124,1
10125,1
10126,8
10127,5
10128,5
10129,4
10130,3
10131,6
10132,9
10133,5
10134,1
10135,7
10136,5
10137,1
10138,1
10139,7
10140,5
10141,8
10142,0
10143,1
10144,0
10145,6
10146,7
10147,1
10148,3
10149,2
10150,1
10151,8
10152,1
10153,4
10154,8
10155,6
10156,7
10157,2
10158,8
10159,3
10160,1
10161,0
10162,1
10163,3
10164,8
10165,6
10166,3
10167,3
10168,3
10169,4
10170,8
10171,1
10172,1
10173,8
10174,3
10175,7
10176,0
10177,1
10178,5
10179,8
10180,5
10181,6
10182,5
10183,0
10184,8
10185,4
10186,1
10187,7
10188,1
10189,2
10190,2
10191,1
10192,0
10193,5
10194,7
10195,0
10196,2
10197,8
10198,0
10199,6
10200,4
10201,2
10202,3
10203,9
10204,1
10205,2
10206,7
10207,8
10208,2
10209,2
10210,3
10211,8
10212,1
10213,5
10214,2
10215,3
10216,1
10217,9
10218,1
10219,2
10220,1
10221,7
10222,8
10223,3
10224,5
10225,1
10226,5
10227,7
10228,1
10229,7
10230,3
10231,8
10232,8
10233,3
10234,4
10235,0
10236,9
10237,8
10238,3
10239,4
10240,1
10241,3
10242,8
10243,9
10244,5
10245,9
10246,5
10247,8
10248,4
10249,1
10250,1
10251,3
10252,4
10253,8
10254,9
10255,8
10256,5
10257,0
10258,7
10259,3
10260,3
10261,1
10262,9
10263,6
10264,8
10265,8
10266,1
10267,7
10268,3
10269,4
10270,3
10271,1
10272,6
10273,9
10274,1
10275,1
10276,4
10277,8
10278,1
10279,8
10280,6
10281,6
10282,2
10283,1
10284,3
10285,7
10286,3
10287,7
10288,9
10289,3
10290,9
10291,2
10292,3
10293,6
10294,8
10295,1
10296,5
10297,3
10298,9
10299,5
10300,4
10301,9
10302,7
10303,0
10304,1
10305,1
10306,7
10307,2
10308,8
10309,8
10310,9
10311,0
10312,0
10313,8
10314,6
10315,4
10316,3
10317,1
10318,1
10319,2
10320,0
10321,1
10322,1
10323,7
10324,9
10325,0
10326,0
10327,5
10328,7
10329,0
10330,3
10331,9
10332,5
10333,0
10334,8
10335,3
10336,5
10337,1
10338,8
10339,8
10340,1
10341,8
10342,1
10343,0
10344,7
10345,5
10346,1
10347,1
10348,1
10349,1
10350,1
10351,1
10352,1
10353,1
10354,9
10355,1
10356,7
10357,8
10358,4
10359,1
10360,2
10361,1
10362,1
10363,0
10364,1
10365,5
10366,3
10367,8
10368,7
10369,1
10370,2
10371,5
10372,6
10373,1
10374,8
10375,5
10376,1
10377,3
10378,3
10379,7
10380,3
10381,8
10382,2
10383,9
10384,1
10385,8
10386,8
10387,8
10388,8
10389,1
10390,4
10391,7
10392,2
10393,8
10394,3
10395,8
10396,7
10397,4
10398,6
10399,8
10400,5
10401,9
10402,4
10403,8
10404,1
10405,8
10406,1
10407,9
10408,4
10409,9
10410,1
10411,9
10412,8
10413,7
10414,5
10415,5
10416,1
10417,3
10418,5
10419,1
10420,1
10421,7
10422,1
10423,1
10424,5
10425,8
10426,1
10427,3
10428,8
10429,1
10430,8
10431,7
10432,3
10433,1
10434,8
10435,4
10436,8
10437,2
10438,1
10439,6
10440,4
10441,2
10442,1
10443,3
10444,6
